city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Klaipėda,Klaipeda,55.7204,21.1199,Lithuania,LT,LTU,Klaipėdos Miestas,admin,192307,1440897790
Palanga,Palanga,55.9203,21.0710,Lithuania,LT,LTU,Palangos Miestas,admin,,1440868798
Nida,Nida,55.3086,20.9965,Lithuania,LT,LTU,Neringa,admin,,1440271703
Kretinga,Kretinga,55.8888,21.2445,Lithuania,LT,LTU,Kretinga,admin,,1440720895
Tauragė,Taurage,55.2522,22.2897,Lithuania,LT,LTU,Tauragė,admin,,1440115384
Šilutė,Silute,55.3453,21.4733,Lithuania,LT,LTU,Šilutė,admin,,1440568024
Rietavas,Rietavas,55.7271,21.9234,Lithuania,LT,LTU,Rietavo,admin,,1440780088
Plungė,Plunge,55.9077,21.8456,Lithuania,LT,LTU,Plungė,admin,,1440542185
Šilalė,Silale,55.4898,22.1869,Lithuania,LT,LTU,Šilalė,admin,,1440106904
Visaginas,Visaginas,55.5968,26.4398,Lithuania,LT,LTU,Visaginas,admin,,1440984232
Zarasai,Zarasai,55.7322,26.2512,Lithuania,LT,LTU,Zarasai,admin,,1440450872
Ignalina,Ignalina,55.3406,26.1605,Lithuania,LT,LTU,Ignalina,admin,,1440789779
Utena,Utena,55.4976,25.5992,Lithuania,LT,LTU,Utena,admin,,1440298742
Švenčionys,Svencionys,55.1330,26.1595,Lithuania,LT,LTU,Švenčionys,admin,,1440170338
Rokiškis,Rokiskis,55.9587,25.5947,Lithuania,LT,LTU,Rokiškis,admin,,1440918695
Molėtai,Moletai,55.2247,25.4169,Lithuania,LT,LTU,Molėtai,admin,,1440110307
Šalčininkai,Salcininkai,54.3086,25.3868,Lithuania,LT,LTU,Šalčininkai,admin,,1440401402
Vilnius,Vilnius,54.6834,25.3166,Lithuania,LT,LTU,Vilniaus Miestas,primary,542366,1440887149
Kupiškis,Kupiskis,55.8401,24.9803,Lithuania,LT,LTU,Kupiškis,admin,,1440122297
Trakai,Trakai,54.6399,24.9360,Lithuania,LT,LTU,Trakai,admin,,1440324561
Biržai,Birzai,56.1986,24.7521,Lithuania,LT,LTU,Biržai,admin,,1440132489
Anykščiai,Anyksciai,55.5246,25.1066,Lithuania,LT,LTU,Anykščiai,admin,,1440174702
Telšiai,Telsiai,55.9831,22.2343,Lithuania,LT,LTU,Telšiai,admin,,1440908000
Kelmė,Kelme,55.6301,22.9349,Lithuania,LT,LTU,Kelmė,admin,,1440476751
Marijampolė,Marijampole,54.5599,23.3541,Lithuania,LT,LTU,Marijampolė,admin,,1440180524
Lazdijai,Lazdijai,54.2333,23.5147,Lithuania,LT,LTU,Lazdijai,admin,,1440584882
Šakiai,Sakiai,54.9534,23.0478,Lithuania,LT,LTU,Šakiai,admin,,1440362808
Radviliškis,Radviliskis,55.8111,23.5411,Lithuania,LT,LTU,Radviliškis,admin,,1440712589
Šiauliai,Siauliai,55.9386,23.3250,Lithuania,LT,LTU,Šiaulių Miestas,admin,133528,1440593416
Birštonas,Birstonas,54.6048,24.0311,Lithuania,LT,LTU,Birštono,admin,,1440134144
Druskininkai,Druskininkai,54.0157,23.9870,Lithuania,LT,LTU,Druskininkai,admin,,1440489111
Kėdainiai,Kedainiai,55.2878,23.9727,Lithuania,LT,LTU,Kėdainiai,admin,,1440351434
Alytus,Alytus,54.3964,24.0414,Lithuania,LT,LTU,Alytaus Miestas,admin,,1440273296
Prienai,Prienai,54.6360,23.9458,Lithuania,LT,LTU,Prienai,admin,,1440412268
Elektrėnai,Elektrenai,54.7863,24.6626,Lithuania,LT,LTU,Elektrénai,admin,,1440272776
Kaunas,Kaunas,54.9504,23.8800,Lithuania,LT,LTU,Kauno Miestas,admin,374643,1440302852
Jonava,Jonava,55.0801,24.2754,Lithuania,LT,LTU,Jonava,admin,,1440040612
Kaišiadorys,Kaisiadorys,54.8653,24.4682,Lithuania,LT,LTU,Kaišiadorys,admin,,1440257941
Panevežys,Panevezys,55.7400,24.3700,Lithuania,LT,LTU,Panevėžio Miestas,admin,127405,1440120065
Joniškis,Joniskis,56.2394,23.6154,Lithuania,LT,LTU,Joniškis,admin,,1440592411
Kazlų Rūda,Kazlu Ruda,54.7497,23.4950,Lithuania,LT,LTU,Kazlų Rūdos,admin,,1440371651
Vilkaviškis,Vilkaviskis,54.6480,23.0305,Lithuania,LT,LTU,Vilkaviškis,admin,,1440557692
Pasvalys,Pasvalys,56.0625,24.3997,Lithuania,LT,LTU,Pasvalys,admin,,1440957197
Pakruojis,Pakruojis,55.9789,23.8551,Lithuania,LT,LTU,Pakruojis,admin,,1440570493
Raseiniai,Raseiniai,55.3797,23.1239,Lithuania,LT,LTU,Raseiniai,admin,,1440481520
Pagėgiai,Pagegiai,55.1379,21.9138,Lithuania,LT,LTU,Pagégiai,admin,,1440724133
Jurbarkas,Jurbarkas,55.0756,22.7642,Lithuania,LT,LTU,Jurbarkas,admin,,1440845969
Kalvarija,Kalvarija,54.4172,23.2283,Lithuania,LT,LTU,Kalvarijos,admin,,1440799248
Širvintos,Sirvintos,55.0440,24.9545,Lithuania,LT,LTU,Širvintos,admin,,1440054141
Skuodas,Skuodas,56.2706,21.5321,Lithuania,LT,LTU,Skuodas,admin,,1440264405
Mažeikiai,Mazeikiai,56.3122,22.3265,Lithuania,LT,LTU,Mažeikiai,admin,,1440746512
Akmenė,Akmene,56.2500,22.7500,Lithuania,LT,LTU,Akmenė,admin,,1440240618
Ukmergė,Ukmerge,55.2494,24.7636,Lithuania,LT,LTU,Ukmergė,admin,,1440784663
Varėna,Varena,54.2155,24.5754,Lithuania,LT,LTU,Varėna,admin,,1440933251
Capellen,Capellen,49.6450,5.9908,Luxembourg,LU,LUX,Capellen,admin,,1442533571
Esch-sur-Alzette,Esch-sur-Alzette,49.4958,5.9806,Luxembourg,LU,LUX,Esch-sur-Alzette,admin,,1442192663
Remich,Remich,49.5450,6.3669,Luxembourg,LU,LUX,Remich,admin,,1442971283
Echternach,Echternach,49.8056,6.4222,Luxembourg,LU,LUX,Echternach,admin,,1442794725
Mersch,Mersch,49.7489,6.1061,Luxembourg,LU,LUX,Mersch,admin,,1442283324
Redange-sur-Attert,Redange-sur-Attert,49.7656,5.8908,Luxembourg,LU,LUX,Redange,admin,,1442099691
Vianden,Vianden,49.9350,6.2089,Luxembourg,LU,LUX,Vianden,admin,,1442979391
Wiltz,Wiltz,49.9689,5.9319,Luxembourg,LU,LUX,Wiltz,admin,,1442345477
Clervaux,Clervaux,50.0547,6.0314,Luxembourg,LU,LUX,Clervaux,admin,,1442118762
Diekirch,Diekirch,49.8833,6.1667,Luxembourg,LU,LUX,Diekirch,admin,6242,1442382721
Grevenmacher,Grevenmacher,49.7000,6.3333,Luxembourg,LU,LUX,Grevenmacher,admin,3958,1442392954
Luxembourg,Luxembourg,49.6117,6.1300,Luxembourg,LU,LUX,Luxembourg,primary,107260,1442262731
Skrunda,Skrunda,56.6833,22.0167,Latvia,LV,LVA,Skrundas Novads,admin,,1428371210
Daugavpils,Daugavpils,55.8800,26.5100,Latvia,LV,LVA,Daugavpils Novads,admin,111564,1428924928
Jēkabpils,Jekabpils,56.4833,25.8500,Latvia,LV,LVA,Jēkabpils Novads,admin,,1428885452
Aglona,Aglona,56.1333,27.0167,Latvia,LV,LVA,Aglonas Novads,admin,,1428424524
Lielvārde,Lielvarde,56.7225,24.8050,Latvia,LV,LVA,Lielvārdes Novads,admin,,1428614074
Saldus,Saldus,56.6667,22.5000,Latvia,LV,LVA,Saldus Novads,admin,,1428774997
Ozolnieki,Ozolnieki,56.6864,23.7878,Latvia,LV,LVA,Ozolnieku Novads,admin,,1428973455
Brocēni,Broceni,56.7000,22.5333,Latvia,LV,LVA,Brocēnu Novads,admin,,1428026538
Jelgava,Jelgava,56.6527,23.7128,Latvia,LV,LVA,Jelgavas Novads,admin,67207,1428370571
Pilsrundāle,Pilsrundale,56.4167,24.0000,Latvia,LV,LVA,Rundāles Novads,admin,,1428889985
Dobele,Dobele,56.6250,23.2786,Latvia,LV,LVA,Dobeles Novads,admin,,1428641580
Iecava,Iecava,56.5986,24.2022,Latvia,LV,LVA,Iecavas Novads,admin,,1428743931
Jaunpils,Jaunpils,56.7325,23.0136,Latvia,LV,LVA,Jaunpils Novads,admin,,1428617492
Auce,Auce,56.4667,22.8833,Latvia,LV,LVA,Auces Novads,admin,,1428962592
Tukums,Tukums,56.9669,23.1553,Latvia,LV,LVA,Tukuma Novads,admin,,1428304262
Tērvete,Tervete,56.4781,23.3867,Latvia,LV,LVA,Tērvetes Novads,admin,,1428176770
Salacgrīva,Salacgriva,57.7531,24.3590,Latvia,LV,LVA,Salacgrīvas Novads,admin,,1428301933
Ventspils,Ventspils,57.3899,21.5606,Latvia,LV,LVA,Ventspils,admin,42884,1428112098
Dundaga,Dundaga,57.5050,22.3504,Latvia,LV,LVA,Dundagas Novads,admin,,1428711022
Jaunjelgava,Jaunjelgava,56.6132,25.0832,Latvia,LV,LVA,Jaunjelgavas Novads,admin,,1428755180
Nereta,Nereta,56.2044,25.3077,Latvia,LV,LVA,Neretas Novads,admin,,1428242925
Alsunga,Alsunga,56.9801,21.5640,Latvia,LV,LVA,Alsungas Novads,admin,,1428710208
Kuldīga,Kuldiga,56.9690,21.9680,Latvia,LV,LVA,Kuldīgas Novads,admin,,1428739306
Pāvilosta,Pavilosta,56.8898,21.1817,Latvia,LV,LVA,Pāvilostas Novads,admin,,1428955629
Piņķi,Pinki,56.9419,23.9137,Latvia,LV,LVA,Babītes Novads,admin,,1428171019
Ādaži,Adazi,57.0705,24.3371,Latvia,LV,LVA,Ādažu Novads,admin,,1428843734
Kandava,Kandava,57.0389,22.7724,Latvia,LV,LVA,Kandavas Novads,admin,,1428964284
Roja,Roja,57.5015,22.8088,Latvia,LV,LVA,Rojas Novads,admin,,1428577367
Carnikava,Carnikava,57.1293,24.2842,Latvia,LV,LVA,Carnikavas Novads,admin,,1428447982
Garkalne,Garkalne,57.0449,24.4195,Latvia,LV,LVA,Garkalnes Novads,admin,,1428447019
Saulkrasti,Saulkrasti,57.2599,24.4189,Latvia,LV,LVA,Saulkrastu Novads,admin,,1428934591
Smārde,Smarde,56.9533,23.3387,Latvia,LV,LVA,Engures Novads,admin,,1428580716
Mērsrags,Mersrags,57.3364,23.1235,Latvia,LV,LVA,Mērsraga Novads,admin,,1428954276
Talsi,Talsi,57.2465,22.5876,Latvia,LV,LVA,Talsu Novads,admin,,1428411666
Jūrmala,Jurmala,56.9567,23.7233,Latvia,LV,LVA,Jūrmala,admin,,1428952300
Mārupe,Marupe,56.9032,24.0467,Latvia,LV,LVA,Mārupes Novads,admin,,1428162714
Ulbroka,Ulbroka,56.9363,24.3039,Latvia,LV,LVA,Stopiņu Novads,admin,,1428511061
Zilupe,Zilupe,56.3860,28.1218,Latvia,LV,LVA,Zilupes Novads,admin,,1428917349
Ludza,Ludza,56.5396,27.7189,Latvia,LV,LVA,Ludzas Novads,admin,,1428976928
Dagda,Dagda,56.0961,27.5328,Latvia,LV,LVA,Dagdas Novads,admin,,1428145757
Baltinava,Baltinava,56.9439,27.6440,Latvia,LV,LVA,Baltinavas Novads,admin,,1428769707
Cibla,Cibla,56.5498,27.8837,Latvia,LV,LVA,Ciblas Novads,admin,,1428931914
Kārsava,Karsava,56.7874,27.6732,Latvia,LV,LVA,Kārsavas Novads,admin,,1428849607
Riga,Riga,56.9500,24.1000,Latvia,LV,LVA,Rīga,primary,742572,1428586192
Krāslava,Kraslava,55.8969,27.1720,Latvia,LV,LVA,Krāslavas Novads,admin,,1428739484
Limbaži,Limbazi,57.5130,24.7240,Latvia,LV,LVA,Limbažu Novads,admin,,1428920312
Preiļi,Preili,56.2940,26.7248,Latvia,LV,LVA,Preiļu Novads,admin,,1428460035
Vecvārkava,Vecvarkava,56.1984,26.5081,Latvia,LV,LVA,Vārkavas Novads,admin,,1428075811
Ilūkste,Ilukste,55.9779,26.2978,Latvia,LV,LVA,Ilūkstes Novads,admin,,1428832647
Nīca,Nica,56.3456,21.0646,Latvia,LV,LVA,Nīcas Novads,admin,,1428762389
Bauska,Bauska,56.4079,24.1944,Latvia,LV,LVA,Bauskas Novads,admin,,1428015452
Viļaka,Vilaka,57.1843,27.6719,Latvia,LV,LVA,Viļakas Novads,admin,,1428268339
Līvāni,Livani,56.3567,26.1761,Latvia,LV,LVA,Līvānu Novads,admin,,1428769984
Alūksne,Aluksne,57.4216,27.0466,Latvia,LV,LVA,Alūksnes Novads,admin,,1428873095
Rēzekne,Rezekne,56.5000,27.3166,Latvia,LV,LVA,Rēzekne,admin,38340,1428895373
Rugāji,Rugaji,57.0033,27.1337,Latvia,LV,LVA,Rugāju Novads,admin,,1428746884
Riebiņi,Riebini,56.3403,26.7999,Latvia,LV,LVA,Riebiņu Novads,admin,,1428663476
Viļāni,Vilani,56.5505,26.9298,Latvia,LV,LVA,Viļānu Novads,admin,,1428636034
Varakļāni,Varaklani,56.6091,26.7547,Latvia,LV,LVA,Varakļānu Novads,admin,,1428435689
Ape,Ape,57.5394,26.6940,Latvia,LV,LVA,Apes Novads,admin,,1428396055
Madona,Madona,56.8510,26.2184,Latvia,LV,LVA,Madonas Novads,admin,,1428548117
Jaunpiebalga,Jaunpiebalga,57.1775,26.0284,Latvia,LV,LVA,Jaunpiebalgas Novads,admin,,1428003359
Lubāna,Lubana,56.9043,26.7161,Latvia,LV,LVA,Lubānas Novads,admin,,1428963436
Gulbene,Gulbene,57.1734,26.7527,Latvia,LV,LVA,Gulbenes Novads,admin,,1428888445
Balvi,Balvi,57.1287,27.2700,Latvia,LV,LVA,Balvu Novads,admin,,1428606162
Aknīste,Akniste,56.1615,25.7482,Latvia,LV,LVA,Aknīstes Novads,admin,,1428363907
Viesīte,Viesite,56.3465,25.5581,Latvia,LV,LVA,Viesītes Novads,admin,,1428998036
Cesvaine,Cesvaine,56.9675,26.3076,Latvia,LV,LVA,Cesvaines Novads,admin,,1428611306
Ķegums,Kegums,56.7455,24.7250,Latvia,LV,LVA,Ķeguma Novads,admin,,1428359846
Vecpiebalga,Vecpiebalga,57.0618,25.8179,Latvia,LV,LVA,Vecpiebalgas Novads,admin,,1428633596
Smiltene,Smiltene,57.4242,25.9017,Latvia,LV,LVA,Smiltenes Novads,admin,,1428035157
Drabeši,Drabesi,57.2433,25.2803,Latvia,LV,LVA,Amatas Novads,admin,,1428886151
Cēsis,Cesis,57.3091,25.2761,Latvia,LV,LVA,Cēsu Novads,admin,,1428840269
Ērgļi,Ergli,56.8988,25.6429,Latvia,LV,LVA,Ērgļu Novads,admin,,1428672513
Valka,Valka,57.7767,26.0118,Latvia,LV,LVA,Valkas Novads,admin,,1428763918
Grobiņa,Grobina,56.5358,21.1747,Latvia,LV,LVA,Grobiņas Novads,admin,,1428780265
Strenči,Strenci,57.6269,25.6919,Latvia,LV,LVA,Strenču Novads,admin,,1428746601
Mūrmuiža,Murmuiza,57.4731,25.4917,Latvia,LV,LVA,Beverīnas Novads,admin,,1428958481
Mazsalaca,Mazsalaca,57.8619,25.0547,Latvia,LV,LVA,Mazsalacas Novads,admin,,1428775090
Aloja,Aloja,57.7672,24.8774,Latvia,LV,LVA,Alojas Novads,admin,,1428805342
Burtnieki,Burtnieki,57.6949,25.2750,Latvia,LV,LVA,Burtnieku Novads,admin,,1428423415
Koknese,Koknese,56.6516,25.4364,Latvia,LV,LVA,Kokneses Novads,admin,,1428876472
Aizkraukle,Aizkraukle,56.6029,25.2636,Latvia,LV,LVA,Aizkraukles Novads,admin,,1428407271
Skrīveri,Skriveri,56.6485,25.1195,Latvia,LV,LVA,Skrīveru Novads,admin,,1428849429
Baldone,Baldone,56.7445,24.4008,Latvia,LV,LVA,Baldones Novads,admin,,1428735750
Vecumnieki,Vecumnieki,56.6061,24.5223,Latvia,LV,LVA,Vecumnieku Novads,admin,,1428888119
Sala,Sala,56.5047,25.7618,Latvia,LV,LVA,Salas Novads,admin,,1428593161
Pļaviņas,Plavinas,56.6177,25.7194,Latvia,LV,LVA,Pļaviņu Novads,admin,,1428245037
Liepaga,Liepaga,56.5100,21.0100,Latvia,LV,LVA,Liepāja,admin,85132,1428511842
Rūjiena,Rujiena,57.8961,25.3342,Latvia,LV,LVA,Rūjienas Novads,admin,,1428387860
Naukšēni,Naukseni,57.8842,25.4580,Latvia,LV,LVA,Naukšēnu Novads,admin,,1428372673
Lieģi,Liegi,56.5797,21.3338,Latvia,LV,LVA,Durbes Novads,admin,,1428643853
Rauna,Rauna,57.3337,25.6085,Latvia,LV,LVA,Raunas Novads,admin,,1428987270
Aizpute,Aizpute,56.7211,21.6016,Latvia,LV,LVA,Aizputes Novads,admin,,1428860274
Kocēni,Koceni,57.5198,25.3404,Latvia,LV,LVA,Kocēnu Novads,admin,,1428151958
Valmiera,Valmiera,57.5387,25.4257,Latvia,LV,LVA,Valmiera,admin,,1428524787
Sigulda,Sigulda,57.1538,24.8595,Latvia,LV,LVA,Siguldas Novads,admin,,1428703594
Priekuļi,Priekuli,57.3115,25.3571,Latvia,LV,LVA,Priekuļu Novads,admin,,1428165145
Ogre,Ogre,56.8113,24.6113,Latvia,LV,LVA,Ogres Novads,admin,,1428832851
Ragana,Ragana,57.1821,24.7056,Latvia,LV,LVA,Krimuldas Novads,admin,,1428990628
Loja,Loja,57.1534,24.6433,Latvia,LV,LVA,Sējas Novads,admin,,1428831058
Ropaži,Ropazi,56.9747,24.6329,Latvia,LV,LVA,Ropažu Novads,admin,,1428220999
Priekule,Priekule,56.4458,21.5939,Latvia,LV,LVA,Priekules Novads,admin,,1428340962
Rucava,Rucava,56.1640,21.1627,Latvia,LV,LVA,Rucavas Novads,admin,,1428020890
Salaspils,Salaspils,56.8610,24.3498,Latvia,LV,LVA,Salaspils Novads,admin,,1428270898
Ikšķile,Ikskile,56.8340,24.4968,Latvia,LV,LVA,Ikšķiles Novads,admin,,1428284061
Inčukalns,Incukalns,57.0987,24.6863,Latvia,LV,LVA,Inčukalna Novads,admin,,1428675819
Mālpils,Malpils,57.0101,24.9578,Latvia,LV,LVA,Mālpils Novads,admin,,1428737728
Olaine,Olaine,56.7947,23.9358,Latvia,LV,LVA,Olaines Novads,admin,,1428220700
Ķekava,Kekava,56.8296,24.2318,Latvia,LV,LVA,Ķekavas Novads,admin,,1428331173
Līgatne,Ligatne,57.2379,25.0436,Latvia,LV,LVA,Līgatnes Novads,admin,,1428643118
Stalbe,Stalbe,57.3708,25.0324,Latvia,LV,LVA,Pārgaujas Novads,admin,,1428014091
Vaiņode,Vainode,56.4185,21.8541,Latvia,LV,LVA,Vaiņodes Novads,admin,,1428647067
Leova,Leova,46.4823,28.2530,Moldova,MD,MDA,Leova,admin,,1498085636
Rezina,Rezina,47.7493,28.9658,Moldova,MD,MDA,Rezina,admin,,1498876065
Căuşeni,Causeni,46.6367,29.4111,Moldova,MD,MDA,Căuşeni,admin,,1498826686
Rîşcani,Riscani,47.9479,27.5638,Moldova,MD,MDA,Rîşcani,admin,,1498650340
Sîngerei,Singerei,47.6363,28.1430,Moldova,MD,MDA,Sîngerei,admin,,1498521430
Făleşti,Falesti,47.5767,27.7126,Moldova,MD,MDA,Făleşti,admin,,1498180648
Floreşti,Floresti,47.8914,28.2931,Moldova,MD,MDA,Floreşti,admin,,1498297203
Şoldăneşti,Soldanesti,47.8161,28.7972,Moldova,MD,MDA,Şoldăneşti,admin,,1498087659
Ştefan Vodă,Stefan Voda,46.5129,29.6619,Moldova,MD,MDA,Ştefan-Vodă,admin,,1498766864
Orhei,Orhei,47.3849,28.8245,Moldova,MD,MDA,Orhei,admin,,1498680500
Comrat,Comrat,46.2946,28.6565,Moldova,MD,MDA,Găgăuzia,admin,,1498677351
Cimişlia,Cimislia,46.5268,28.7644,Moldova,MD,MDA,Cimişlia,admin,,1498766980
Cantemir,Cantemir,46.2774,28.2027,Moldova,MD,MDA,Cantemir,admin,,1498973808
Basarabeasca,Basarabeasca,46.3317,28.9636,Moldova,MD,MDA,Basarabeasca,admin,,1498894118
Edineţ,Edinet,48.1721,27.3034,Moldova,MD,MDA,Edineţ,admin,,1498114952
Ocniţa,Ocnita,48.3827,27.4381,Moldova,MD,MDA,Ocniţa,admin,,1498334915
Drochia,Drochia,48.0355,27.8129,Moldova,MD,MDA,Drochia,admin,,1498968635
Donduşeni,Donduseni,48.2394,27.6056,Moldova,MD,MDA,Donduşeni,admin,,1498280582
Briceni,Briceni,48.3629,27.0779,Moldova,MD,MDA,Briceni,admin,,1498970287
Ialoveni,Ialoveni,46.9435,28.7823,Moldova,MD,MDA,Ialoveni,admin,,1498897259
Bălți,Balti,47.7591,27.9053,Moldova,MD,MDA,Bălţi,admin,151355,1498172131
Criuleni,Criuleni,47.2131,29.1593,Moldova,MD,MDA,Criuleni,admin,,1498171854
Bender,Bender,46.8316,29.4777,Moldova,MD,MDA,Bender,admin,,1498257678
Anenii Noi,Anenii Noi,46.8784,29.2348,Moldova,MD,MDA,Anenii Noi,admin,,1498650298
Cahul,Cahul,45.9079,28.1944,Moldova,MD,MDA,Cahul,admin,63407,1498020356
Chișinău,Chisinau,47.0050,28.8577,Moldova,MD,MDA,Chişinău,primary,688134,1498011437
Straşeni,Straseni,47.1422,28.6077,Moldova,MD,MDA,Străşeni,admin,,1498773145
Tiraspol,Tiraspol,46.8531,29.6400,Moldova,MD,MDA,Stînga Nistrului,admin,157000,1498104958
Teleneşti,Telenesti,47.5011,28.3654,Moldova,MD,MDA,Teleneşti,admin,,1498811064
Taraclia,Taraclia,45.9027,28.6682,Moldova,MD,MDA,Taraclia,admin,,1498129687
Dubăsari,Dubasari,47.2631,29.1608,Moldova,MD,MDA,Stînga Nistrului,,23254,1498583082
Cocieri,Cocieri,47.3087,29.1101,Moldova,MD,MDA,Dubăsari,admin,,1498580757
Călăraşi,Calarasi,47.2556,28.3099,Moldova,MD,MDA,Călăraşi,admin,,1498598747
Glodeni,Glodeni,47.7751,27.5189,Moldova,MD,MDA,Glodeni,admin,,1498553213
Hînceşti,Hincesti,46.8305,28.5906,Moldova,MD,MDA,Hînceşti,admin,,1498402212
Nisporeni,Nisporeni,47.0816,28.1714,Moldova,MD,MDA,Nisporeni,admin,,1498953988
Soroca,Soroca,48.1566,28.2849,Moldova,MD,MDA,Soroca,admin,,1498912060
Ungheni,Ungheni,47.2108,27.8005,Moldova,MD,MDA,Ungheni,admin,,1498687533
Berane,Berane,42.8425,19.8733,Montenegro,ME,MNE,Berane,admin,,1499204492
Plav,Plav,42.5969,19.9456,Montenegro,ME,MNE,Plav,admin,,1499247875
Andrijevica,Andrijevica,42.7339,19.7919,Montenegro,ME,MNE,Andrijevica,admin,,1499379378
Petnjica,Petnjica,42.9089,19.9644,Montenegro,ME,MNE,Petnjica,admin,,1499532482
Gusinje,Gusinje,42.5619,19.8339,Montenegro,ME,MNE,Gusinje,admin,,1499342041
Kolašin,Kolasin,42.8242,19.5225,Montenegro,ME,MNE,Kolašin,admin,,1499083772
Podgorica,Podgorica,42.4660,19.2663,Montenegro,ME,MNE,Podgorica,primary,145850,1499454516
Bijelo Polje,Bijelo Polje,43.0292,19.7456,Montenegro,ME,MNE,Bijelo Polje,admin,,1499452756
Bar,Bar,42.0931,19.1003,Montenegro,ME,MNE,Bar,admin,,1499197266
Budva,Budva,42.2864,18.8400,Montenegro,ME,MNE,Budva,admin,,1499564238
Cetinje,Cetinje,42.3922,18.9225,Montenegro,ME,MNE,Cetinje,admin,,1499733751
Danilovgrad,Danilovgrad,42.5472,19.1053,Montenegro,ME,MNE,Danilovgrad,admin,,1499538261
Herceg-Novi,Herceg-Novi,42.4531,18.5375,Montenegro,ME,MNE,Herceg Novi,admin,,1499673791
Kotor,Kotor,42.4258,18.7719,Montenegro,ME,MNE,Kotor,admin,,1499573612
Mojkovac,Mojkovac,42.9639,19.5825,Montenegro,ME,MNE,Mojkovac,admin,,1499103009
Nikšić,Niksic,42.7750,18.9583,Montenegro,ME,MNE,Nikšić,admin,,1499844133
Plužine,Pluzine,43.1528,18.8394,Montenegro,ME,MNE,Plužine,admin,,1499719205
Pljevlja,Pljevlja,43.3522,19.3542,Montenegro,ME,MNE,Pljevlja,admin,,1499255431
Rožaje,Rozaje,42.8439,20.1683,Montenegro,ME,MNE,Rožaje,admin,,1499854307
Šavnik,Savnik,42.9564,19.0967,Montenegro,ME,MNE,Šavnik,admin,,1499140506
Tivat,Tivat,42.4364,18.6961,Montenegro,ME,MNE,Tivat,admin,,1499952005
Ulcinj,Ulcinj,41.9283,19.2064,Montenegro,ME,MNE,Ulcinj,admin,,1499867182
Žabljak,Zabljak,43.1547,19.1219,Montenegro,ME,MNE,Žabljak,admin,,1499125825
Vevčani,Vevcani,41.2406,20.5933,Macedonia,MK,MKD,Vevčani,admin,,1807108428
Kočani,Kocani,41.9164,22.4128,Macedonia,MK,MKD,Kočani,admin,,1807422302
Staro Nagoričane,Staro Nagoricane,42.1981,21.8286,Macedonia,MK,MKD,Staro Nagoričane,admin,,1807782793
Radoviš,Radovis,41.6383,22.4647,Macedonia,MK,MKD,Radoviš,admin,,1807341711
Sopište,Sopiste,41.9547,21.4275,Macedonia,MK,MKD,Sopište,admin,,1807691189
Petrovec,Petrovec,41.9389,21.6150,Macedonia,MK,MKD,Petrovec,admin,,1807236473
Bosilovo,Bosilovo,41.4406,22.7278,Macedonia,MK,MKD,Bosilovo,admin,,1807868218
Zrnovci,Zrnovci,41.8542,22.4444,Macedonia,MK,MKD,Zrnovci,admin,,1807046032
Gradsko,Gradsko,41.5775,21.9428,Macedonia,MK,MKD,Gradsko,admin,,1807080471
Lipkovo,Lipkovo,42.1564,21.5853,Macedonia,MK,MKD,Lipkovo,admin,,1807754347
Lozovo,Lozovo,41.7839,21.9056,Macedonia,MK,MKD,Lozovo,admin,,1807681577
Plasnica,Plasnica,41.4672,21.1231,Macedonia,MK,MKD,Plasnica,admin,,1807030257
Aračinovo,Aracinovo,42.0264,21.5619,Macedonia,MK,MKD,Aračinovo,admin,,1807619539
Studeničani,Studenicani,41.9158,21.5306,Macedonia,MK,MKD,Studeničani,admin,,1807047160
Resen,Resen,41.0893,21.0109,Macedonia,MK,MKD,Resen,admin,,1807384915
Bogovinje,Bogovinje,41.9236,20.9136,Macedonia,MK,MKD,Bogovinje,admin,,1807279534
Vinica,Vinica,41.8828,22.5092,Macedonia,MK,MKD,Vinica,admin,,1807665568
Belčišta,Belcista,41.3028,20.8303,Macedonia,MK,MKD,Debarca,admin,,1807953626
Mogila,Mogila,41.1083,21.3786,Macedonia,MK,MKD,Mogila,admin,,1807583335
Veles,Veles,41.7156,21.7756,Macedonia,MK,MKD,Veles,admin,,1807468155
Kavadarci,Kavadarci,41.4331,22.0119,Macedonia,MK,MKD,Kavadarci,admin,,1807183974
Kumanovo,Kumanovo,42.1322,21.7144,Macedonia,MK,MKD,Kumanovo,admin,,1807301219
Ohrid,Ohrid,41.1172,20.8019,Macedonia,MK,MKD,Ohrid,admin,,1807586875
Strumica,Strumica,41.4375,22.6433,Macedonia,MK,MKD,Strumica,admin,,1807799132
Makedonski Brod,Makedonski Brod,41.5136,21.2153,Macedonia,MK,MKD,Makedonski Brod,admin,,1807831162
Rostuša,Rostusa,41.6100,20.6000,Macedonia,MK,MKD,Mavrovo i Rostuša,admin,,1807907483
Struga,Struga,41.1780,20.6778,Macedonia,MK,MKD,Struga,admin,,1807746682
Čučer-Sandevo,Cucer-Sandevo,42.1020,21.3846,Macedonia,MK,MKD,Čučer-Sandevo,admin,,1807969277
Novo Selo,Novo Selo,41.4149,22.8816,Macedonia,MK,MKD,Novo Selo,admin,,1807743098
Zelenikovo,Zelenikovo,41.8841,21.5885,Macedonia,MK,MKD,Zelenikovo,admin,,1807765797
